song_id,peak_position,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
0OfzPUxPzxpI6ndQOTXbdg,89,0.00125,0.663,0.392,0.876,0.158,-11.333,0.0466,0.441,142.004
6dlpABcXrQKRU9G00i6Zba,81,0.0424,0.647,0.646,0.0,0.0888,-5.483,0.243,0.721,92.981
63thx7OANplv4I4BQsanHk,70,0.0592,0.489,0.641,0.0,0.0857,-4.455,0.0282,0.303,136.095
61uyGDPJ06MkxJtHgPmuyO,48,0.147,0.617,0.8,0.0,0.0852,-5.024,0.0654,0.42,94.985
7uJH0YdSZL6psjxI6Xy08b,41,0.484,0.372,0.477,0.0,0.0844,-9.838,0.0497,0.254,101.097
2l1fWY1albInvAG9t8WP2p,37,0.0236,0.543,0.589,2.99e-05,0.0798,-9.496,0.0421,0.255,129.813
3CJvmtWw2bJsudbAC5uCQk,94,0.0147,0.811,0.499,2.44e-06,0.342,-7.161,0.118,0.466,111.016
4sPmO7WMQUAf45kwMOtONw,100,0.336,0.481,0.451,0.0,0.0872,-6.095,0.0347,0.289,157.966
7fBv7CLKzipRk6EC6TWHOB,100,0.0671,0.58,0.565,0.0,0.135,-7.065,0.0488,0.138,112.986
0qAIiGFKLdV1xpNlEhjpq8,55,0.00525,0.637,0.885,0.000384,0.0658,-5.81,0.0776,0.611,121.952
1jNNHFZmRGXZFHlil5uhei,66,0.414,0.443,0.831,0.0,0.204,-5.606,0.0616,0.588,182.064
4AumKAnMygP1baZGTZrRdp,30,0.0639,0.612,0.865,0.0,0.0801,-4.277,0.0424,0.643,121.972
7KLB6Jptw9wyQXkSLiO8qh,23,0.378,0.448,0.782,0.0,0.114,-6.766,0.458,0.694,74.037
1Wsbr1d2BouNGk2q92mIj7,47,0.577,0.67,0.724,0.0,0.789,-4.141,0.361,0.285,145.105
7s49Um7G06hq2rulrHPsIy,36,0.112,0.893,0.646,0.0,0.104,-5.073,0.1,0.468,132.97
6uTb5oNK9RkTjxmh73W7MG,80,0.406,0.585,0.413,0.0,0.119,-9.319,0.0402,0.377,165.957
4WRRCuJYRq7gUKiupxVH9W,33,0.0143,0.534,0.666,0.0615,0.113,-9.471,0.0335,0.59,87.401
3nAq2hCr1oWsIU54tS98pL,30,0.0363,0.386,0.587,3.71e-06,0.332,-4.454,0.0519,0.0565,96.072
1eQBEelI2NCy7AUTerX0KS,34,0.637,0.596,0.393,0.0,0.539,-8.714,0.383,0.36,107.425
6od5hFv9IT5JHc7NEF9HRv,12,0.00205,0.57,0.865,0.0,0.404,-4.518,0.0472,0.691,110.01
0wwPcA6wtMf6HUMpIRdeP7,99,0.00302,0.903,0.621,0.000186,0.0504,-8.132,0.0578,0.553,134.969
7IWkJwX9C0J7tHurTD7ViL,87,0.348,0.381,0.594,0.0,0.0925,-5.97,0.0486,0.273,143.86
33JcUj9qQDayKswunZP9ar,56,0.0358,0.959,0.598,0.0,0.358,-5.534,0.0713,0.408,127.029
30Zcjs7pgEkmJA1lEbGSWT,17,0.313,0.667,0.423,0.0,0.193,-7.146,0.0822,0.156,125.116
3fqwjXwUGN6vbzIwvyFMhx,81,0.205,0.392,0.37,0.0096,0.0821,-10.888,0.0298,0.512,48.718
66Q3fAmSX5eHamgbKa9alP,9,0.268,0.445,0.746,0.00033,0.138,-6.281,0.456,0.121,170.612
0vcfOQOvTCv8ckiRs8Xc1Z,49,0.0424,0.61,0.857,2e-06,0.128,-5.267,0.0877,0.373,125.838
05BgC2247XGi8ySwBzOO0o,59,0.606,0.54,0.766,0.0,0.0903,-4.478,0.05,0.435,139.999
49fT6owWuknekShh9utsjv,2,0.593,0.837,0.562,0.0,0.104,-6.038,0.492,0.149,100.17
4B0JvthVoAAuygILe3n4Bs,100,0.61,0.837,0.571,0.000898,0.0849,-8.273,0.0922,0.801,125.034
2Gyc6e2cLxA5hoX1NOvYnU,78,0.0862,0.546,0.529,6.5e-06,0.124,-10.511,0.0583,0.247,107.331
6eT7xZZlB2mwyzJ2sUKG6w,87,0.233,0.675,0.562,0.0,0.0816,-7.678,0.0352,0.309,130.098
1zWMf9bVyhY5W3ZORbjNWt,46,0.0247,0.565,0.832,0.0,0.26,-5.732,0.114,0.233,112.827
3kSXn1osC89W8JcPLozTzs,64,0.146,0.506,0.897,0.000451,0.0868,-4.632,0.26,0.525,188.03
0tISnxqgVmxqhVghsTi2Rr,14,0.00218,0.926,0.517,0.0,0.091,-6.794,0.184,0.284,132.07
4cg1yakyRSIOjxKM2I7J1q,8,0.0325,0.769,0.632,0.0,0.116,-4.228,0.0537,0.294,131.932
6Wytqpe4mfmyeT8s1xbczG,58,0.0398,0.658,0.814,0.0,0.114,-6.157,0.0493,0.316,109.004
5ViT05yjdBQgPOwckL762B,47,0.0403,0.741,0.714,1.58e-05,0.127,-4.739,0.0476,0.799,118.036
6f5TuB9WtbA1g49A4DcMQ4,58,0.169,0.813,0.456,2.85e-06,0.105,-7.667,0.0685,0.587,108.801
6QzJcnl5cvlDHVrx9mhE99,78,0.225,0.885,0.801,1.65e-06,0.0733,-4.716,0.0882,0.466,95.011
664gdARxaClFsoF5SXKOws,96,0.0785,0.376,0.821,0.0,0.0823,-3.974,0.104,0.331,120.462
6ZANrVuAMp2rpjhfbOuJly,96,0.0223,0.672,0.593,0.0,0.214,-4.01,0.0304,0.438,98.02
70eDxAyAraNTiD6lx2ZEnH,91,0.0183,0.612,0.921,0.0,0.0576,-2.879,0.0848,0.453,139.986
25KybV9BOUlvcnv7nN3Pyo,89,0.0796,0.505,0.68,0.0,0.0465,-4.99,0.0713,0.539,168.021
69uxyAqqPIsUyTO8txoP2M,88,0.00205,0.638,0.924,0.000173,0.149,-3.887,0.0359,0.529,111.995
6naYpFIKihKbGg6lGxpveI,52,0.0352,0.488,0.833,0.0172,0.34,-6.571,0.0437,0.751,174.006
16bHRxM89ue0TiCKARYbRp,34,0.0477,0.664,0.608,0.0,0.225,-6.093,0.214,0.262,97.933
22VdIZQfgXJea34mQxlt81,100,0.112,0.705,0.769,0.0,0.105,-5.526,0.0426,0.59,107.939
7JnorPtXApoUw2AuJUGLY1,41,0.097,0.646,0.882,0.0,0.311,-3.77,0.0371,0.544,101.997
6dg9Tceo2JpMgAKiNyLpKK,47,0.379,0.618,0.764,0.000211,0.108,-7.086,0.0299,0.447,87.012
22DKsoYFV5npPXmnPpXL7i,37,0.842,0.901,0.509,0.0,0.0531,-6.777,0.492,0.544,129.924
1dl3vuXJS9anUXE7XnNP75,49,0.0462,0.75,0.683,1.32e-06,0.297,-4.829,0.12,0.539,111.066
1wHZx0LgzFHyeIZkUydNXq,85,0.00767,0.713,0.526,0.000148,0.124,-5.046,0.032,0.131,131.05
6dtWKqqdveI3YvdYJQKWWn,42,0.815,0.611,0.319,0.0151,0.108,-10.743,0.0357,0.176,124.92
3NLnwwAQbbFKcEcV8hDItk,91,0.0598,0.647,0.823,0.0,0.119,-5.231,0.0762,0.396,99.933
0bCCGLHflR08UVA6oJJc8I,6,0.501,0.407,0.558,0.0,0.093,-4.753,0.0347,0.143,113.666
5r5cp9IpziiIsR6b93vcnQ,36,0.257,0.871,0.701,7.52e-06,0.0589,-5.594,0.0458,0.716,126.975
0HMjXBAZmSYOTTi33WpMso,36,0.0352,0.655,0.699,0.0,0.064,-4.421,0.0493,0.802,86.704
3fVnlF4pGqWI9flVENcT28,96,0.0704,0.559,0.689,0.00304,0.102,-7.344,0.0811,0.468,140.035
6FWrlXo99QRmPtOeUSWDjv,43,0.231,0.638,0.733,0.0,0.103,-4.7,0.052,0.651,87.999
0qUnBLZ8bJqUNEeQgayL9t,83,0.000975,0.553,0.835,8.57e-06,0.337,-6.918,0.04,0.339,92.0
160hN2OsDXnmgExwtG7cvD,33,0.0187,0.61,0.664,0.0049,0.473,-6.838,0.0372,0.426,126.085
20n5AhSbetBMt6Xbrm4fa7,14,0.0568,0.841,0.611,0.0,0.47,-3.943,0.175,0.391,137.048
21jkhW2773dELgTMRJcMfI,45,0.0164,0.586,0.927,7.24e-06,0.153,-3.014,0.0547,0.549,111.977
7aftSOGSOpSoIlVAQVBb71,72,0.0749,0.579,0.776,0.0,0.239,-5.365,0.173,0.434,136.044
5a7NdkF09AfD0H607eiOkX,88,0.258,0.702,0.705,5.93e-06,0.0879,-6.666,0.0543,0.743,154.911
0Mn3amMRMoabaoTf1Publ4,80,0.00182,0.606,0.763,0.000159,0.116,-6.197,0.0669,0.309,130.018
23EkfwUdsRIz7jAZIcC8gb,55,0.0377,0.557,0.886,0.108,0.163,-5.356,0.0302,0.545,96.989
1wMALZpuqAy7amQsFBWQ8m,24,0.882,0.587,0.283,0.0,0.149,-5.473,0.0279,0.343,141.961
3gHc5XTAywdFQUsHS6DD7G,39,0.0349,0.797,0.896,0.0,0.635,-3.678,0.0512,0.685,120.037
3znPiywA0q1VK2jgAZFDoI,53,0.0675,0.487,0.923,0.0,0.254,-3.054,0.114,0.432,165.044
0z9hbAY5d0RhmvZr3DWMPK,56,0.308,0.883,0.85,0.0,0.368,-4.053,0.361,0.711,150.138
3mg29Lwvo673TkDhE3kB9W,33,0.0799,0.868,0.679,1.22e-06,0.0504,-6.941,0.0397,0.75,97.012
1mExCoXAGKI6abLGXoG7O3,18,0.0232,0.65,0.745,0.0,0.0754,-3.795,0.0333,0.167,88.032
6EdSZmWCQJfO8T66x9VCID,7,0.0138,0.509,0.891,0.0,0.063,-4.89,0.0757,0.631,128.108
62vpWI1CHwFy7tMIcSStl8,65,0.302,0.696,0.521,0.0,0.0565,-8.465,0.332,0.458,100.0
3ESSGgWzRf1xvP7G5hHMhB,68,0.0062,0.748,0.733,0.0,0.329,-4.421,0.072,0.291,93.019
4yL5WpJZmoxAV4udhE55VY,7,0.0389,0.387,0.861,0.00047,0.1,-5.529,0.0413,0.482,177.94
25R5Tdr4K7ENb6umHzdCXn,45,0.254,0.508,0.762,0.000122,0.108,-4.217,0.0489,0.444,99.963
6VZCuvHwk3xmjwgKga0bNi,45,0.26,0.625,0.569,0.0,0.127,-5.954,0.0271,0.361,149.987
79dlQxvdsCDApoM8XChkpy,17,0.0629,0.385,0.808,0.0,0.33,-6.67,0.045,0.546,129.22
1cdzfFjEbUbgTm5nv3FgXR,94,0.266,0.681,0.879,0.0,0.446,-6.006,0.291,0.818,99.955
1uhaXll708Tq7NDwu7fJBd,47,0.0342,0.454,0.91,0.0,0.895,-5.544,0.21,0.539,174.066
3px2rAPu74ltbkf9eZsZ8h,33,0.00302,0.562,0.904,0.0,0.0433,-4.947,0.0807,0.651,94.481
0SNIAtRCPVVLoGEPcuHSIc,82,0.0427,0.314,0.611,6.28e-05,0.184,-6.691,0.129,0.0604,191.447
6Xs7OKt6i0Ddq8B4M5Dgvr,41,0.0113,0.339,0.707,0.0,0.337,-5.121,0.0428,0.359,173.993
1BECwm5qkaBwlbfo4kpYx8,9,0.0137,0.462,0.538,0.0,0.429,-5.527,0.059,0.405,139.256
3lSR267IJfT54p0Gfuw7mi,43,0.0978,0.901,0.292,0.0,0.0816,-7.74,0.289,0.338,100.54
1Ser4X0TKttOvo8bgdytTP,45,0.184,0.687,0.563,0.0,0.0681,-6.214,0.163,0.112,185.056
27OnRI6jSkxN9EAqZEVHjv,17,0.208,0.73,0.809,0.0013,0.0804,-6.406,0.0876,0.825,101.965
2d8JP84HNLKhmd6IYOoupQ,99,0.0244,0.746,0.873,0.0,0.354,-3.803,0.128,0.817,148.075
3Vn9oCZbdI1EMO7jxdz2Rc,61,0.0466,0.66,0.695,0.145,0.0854,-6.896,0.029,0.506,129.972
6kEyuKmF4kZylB5LcuRd8Y,86,0.742,0.456,0.328,5.39e-06,0.162,-16.131,0.0603,0.332,80.808
0Fao855T3klV3REFRFHRF3,23,0.206,0.366,0.552,0.0595,0.178,-8.35,0.0317,0.114,97.98
07nHpBQ9itIMxguWZOk5Fb,49,0.0183,0.623,0.654,1.73e-06,0.398,-5.408,0.0674,0.193,96.017
57gS5wJqIH6sbtBIIiioNY,47,0.0265,0.667,0.886,0.0,0.0759,-5.12,0.0387,0.948,146.076
1iuljeYz6ZG3GTJOZZkoer,44,0.00116,0.746,0.764,8.19e-06,0.0867,-5.066,0.0423,0.518,137.98
4pdoeoOQSu6DNznlfNc5FP,28,0.29,0.675,0.791,0.0,0.485,-5.64,0.0383,0.943,141.217
46W2wkCzFerbeQbNz3EIaa,58,0.0513,0.453,0.839,0.0,0.348,-3.702,0.0511,0.55,160.16
2zhk0kypGeOPsaaZcjyc14,72,0.887,0.728,0.253,1.11e-05,0.133,-8.427,0.0304,0.457,140.923
2IjyFRCRn8x1bEquOM3vxg,58,0.899,0.484,0.285,0.0,0.121,-10.863,0.0397,0.302,126.749
5u7o3wXWJI7AN1b9KIf3m8,41,0.0212,0.686,0.342,0.0,0.111,-8.555,0.0447,0.429,104.995
20fAoPjfYltmd3K3bO7gbt,10,0.0265,0.729,0.672,0.0,0.244,-6.749,0.282,0.595,159.903
3wrP2GVxWH8VpHPOsKhYgz,21,0.0517,0.731,0.818,0.0,0.0743,-4.564,0.0638,0.812,120.993
0GhuwiwcAuw3zU5QHCmBiP,20,0.799,0.24,0.437,0.0764,0.0885,-7.44,0.0324,0.0747,89.538
4lvQiZUhHgG8Oldd8S97hd,10,0.0195,0.632,0.516,0.0,0.139,-8.088,0.035,0.328,133.71
5ByIHT8s38diBQf6dkEWbt,100,0.214,0.864,0.738,0.0,0.179,-4.323,0.0309,0.938,100.0
2K87XMYnUMqLcX3zvtAF4G,98,0.109,0.73,0.703,0.0,0.0657,-5.672,0.0369,0.595,138.113
5lFDtgWsjRJu8fPOAyJIAK,80,0.00898,0.635,0.472,0.0,0.117,-3.869,0.511,0.373,174.008
4W38RXuQNuoTSwVsQA1OGC,50,0.151,0.589,0.704,0.0,0.067,-4.772,0.0303,0.437,84.956
5XFu5S1vBY7sNHlheCapOz,71,0.392,0.629,0.878,0.0,0.0899,-3.535,0.0443,0.714,137.989
0fYVliAYKHuPmECRs1pbRf,84,0.0144,0.526,0.862,0.0597,0.229,-6.003,0.0905,0.528,90.052
2SnNaoNhMjC1WRMTWD8qTX,59,0.898,0.416,0.258,2.06e-06,0.147,-8.489,0.0333,0.532,116.599
3jSyE8r8vgg8fmwojoMzql,10,0.0504,0.59,0.887,0.0,0.132,-2.634,0.0353,0.679,120.061
422lAAWQO9TqL1LxIPdhOn,7,0.0036,0.607,0.783,0.0,0.216,-6.891,0.139,0.182,87.026
0H04yVa3DJxoXbLBpAb7iV,68,0.0282,0.575,0.845,0.0,0.0814,-3.838,0.035,0.376,127.997
